id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,fdr,gene
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,BABAM1_Muscle_Skeletal,Wald ratio,1,-0.173112385,0.032615377,1.11E-07,-0.237038524,-0.109186246,0.841043089,0.788960894,0.89656342,6.74E-07,BABAM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Brain_Cerebellar_Hemisphere,Wald ratio,1,0.11814763,0.023938409,8.00E-07,0.071228349,0.165066912,1.125410244,1.073826405,1.179472037,4.17E-06,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,TESK2_Whole_Blood,Wald ratio,1,-0.059398635,0.022874008,0.009410376,-0.104231692,-0.014565578,0.942331048,0.901016515,0.985539987,0.019848189,TESK2
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CDK5RAP3_Colon_Sigmoid,Wald ratio,1,0.092094421,0.027760519,0.000908398,0.037683803,0.146505039,1.096468347,1.038402841,1.157780765,0.002092516,CDK5RAP3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Brain_Substantia_nigra,Wald ratio,1,-0.062596192,0.008770676,9.54E-13,-0.079786716,-0.045405668,0.939322703,0.923313253,0.955609743,1.42E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Spleen,Wald ratio,1,-0.066927026,0.009920947,1.52E-11,-0.086372083,-0.047481969,0.935263449,0.917252874,0.953627668,1.22E-10,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GRHL1_Cells_Cultured_fibroblasts,Wald ratio,1,-0.126678718,0.032458604,9.51E-05,-0.190297582,-0.063059855,0.881016682,0.826713082,0.938887275,0.000265019,GRHL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CFL1_Esophagus_Muscularis,Wald ratio,1,-0.479287169,0.081091516,3.41E-09,-0.638226541,-0.320347798,0.619224637,0.528228385,0.725896528,2.27E-08,CFL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ELL_Nerve_Tibial,Wald ratio,1,-0.348502947,0.042004122,1.07E-16,-0.430831025,-0.266174868,0.705743835,0.64996873,0.766305113,2.11E-15,ELL
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Prostate,Wald ratio,1,0.036795939,0.008874315,3.38E-05,0.019402282,0.054189596,1.03748129,1.01959173,1.055684737,0.00011261,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PCM1_Brain_Nucleus_accumbens_basal_ganglia,Wald ratio,1,0.06221151,0.01413898,1.08E-05,0.03449911,0.089923911,1.064187408,1.035101107,1.094091032,4.14E-05,PCM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,P4HA2_Thyroid,Wald ratio,1,0.05640504,0.01227057,4.29E-06,0.032354722,0.080455357,1.058026139,1.032883827,1.083780462,1.92E-05,P4HA2
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,NSUN4_Spleen,Wald ratio,1,0.055391921,0.012855463,1.64E-05,0.030195214,0.080588629,1.056954777,1.030655713,1.08392491,6.26E-05,NSUN4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,NSUN4_Cells_Cultured_fibroblasts,Wald ratio,1,-0.10173007,0.0223872,5.52E-06,-0.145608981,-0.057851158,0.90327334,0.864495671,0.943790413,2.34E-05,NSUN4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Brain_Cerebellum,Wald ratio,1,-0.048682731,0.007038467,4.62E-12,-0.062478127,-0.034887336,0.952483275,0.939433611,0.965714212,5.10E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GATAD2A_Whole_Blood,Wald ratio,1,0.212971348,0.03234378,4.56E-11,0.14957754,0.276365156,1.237349199,1.161343518,1.318329172,3.40E-10,GATAD2A
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GATAD2A_Skin_Not_Sun_Exposed_Suprapubic,Wald ratio,1,0.217823872,0.071603003,0.002349297,0.077481986,0.358165757,1.243368056,1.080562767,1.43070275,0.00518676,GATAD2A
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MAN2C1_Brain_Nucleus_accumbens_basal_ganglia,Wald ratio,1,-0.113099844,0.02255731,5.33E-07,-0.157312171,-0.068887517,0.893061489,0.854437286,0.933431669,2.85E-06,MAN2C1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PCM1_Esophagus_Gastroesophageal_Junction,Wald ratio,1,-0.093782499,0.027237161,0.000574913,-0.147167335,-0.040397663,0.910480771,0.86314953,0.960407445,0.001451838,PCM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PCM1_Brain_Spinal_cord_cervical_c-1,Wald ratio,1,0.034355799,0.007808136,1.08E-05,0.019051852,0.049659745,1.034952776,1.019234497,1.050913457,4.14E-05,PCM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GRHL1_Pancreas,Wald ratio,1,-0.092747237,0.019011407,1.07E-06,-0.130009595,-0.05548488,0.911423845,0.878087006,0.946026328,5.25E-06,GRHL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Brain_Spinal_cord_cervical_c-1,Wald ratio,1,-0.066082114,0.00979478,1.51E-11,-0.085279883,-0.046884346,0.936053998,0.918255245,0.954197748,1.22E-10,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,NSUN4_Muscle_Skeletal,Wald ratio,1,-0.066871248,0.014716003,5.52E-06,-0.095714613,-0.038027882,0.935315617,0.908723317,0.962686098,2.34E-05,NSUN4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PARK7_Nerve_Tibial,Wald ratio,1,-0.146500956,0.06209312,0.018305747,-0.268203471,-0.02479844,0.863724907,0.76475216,0.975506515,0.036354871,PARK7
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CDK5RAP3_Colon_Transverse,Wald ratio,1,0.119802965,0.036638771,0.001076078,0.047990974,0.191614956,1.127274717,1.049161186,1.21120406,0.002394415,CDK5RAP3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Colon_Transverse,Wald ratio,1,-0.052653225,0.015366607,0.00061148,-0.082771774,-0.022534677,0.948708944,0.920561219,0.977717333,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CDK5RAP3_Esophagus_Mucosa,Wald ratio,1,0.092055885,0.027748903,0.000908398,0.037668035,0.146443736,1.096426095,1.038386468,1.157709791,0.002092516,CDK5RAP3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Stomach,Wald ratio,1,0.037064048,0.008938976,3.38E-05,0.019543654,0.054584441,1.037759485,1.019735882,1.056101651,0.00011261,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,NEIL1_Adipose_Visceral_Omentum,Wald ratio,1,-0.287722766,0.05738515,5.33E-07,-0.40019766,-0.175247872,0.74996948,0.670187564,0.839248969,2.85E-06,NEIL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,EFEMP2_Pancreas,Wald ratio,1,0.158005877,0.022888702,5.08E-12,0.113144022,0.202867733,1.171173078,1.119793196,1.224910442,5.54E-11,EFEMP2
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,YY1AP1_Testis,Wald ratio,1,-0.06588973,0.011684878,1.71E-08,-0.088792092,-0.042987369,0.936234097,0.915035797,0.95792349,1.11E-07,YY1AP1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PARK7_Colon_Sigmoid,Wald ratio,1,-0.123265369,0.050391503,0.014438937,-0.222032716,-0.024498023,0.884029037,0.800889162,0.975799618,0.030155029,PARK7
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GRHL1_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,0.154350715,0.029260799,1.33E-07,0.096999549,0.211701881,1.166900064,1.101859877,1.235779421,7.95E-07,GRHL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PCM1_Brain_Cerebellar_Hemisphere,Wald ratio,1,0.029273226,0.006653006,1.08E-05,0.016233334,0.042313117,1.029705898,1.016365811,1.043221078,4.14E-05,PCM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Brain_Frontal_Cortex_BA9,Wald ratio,1,0.038110689,0.009440262,5.41E-05,0.019607775,0.056613603,1.038846215,1.01980127,1.058246828,0.000155442,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,EFEMP2_Muscle_Skeletal,Wald ratio,1,0.198778416,0.03201107,5.31E-10,0.13603672,0.261520113,1.219911623,1.145723964,1.298903066,3.73E-09,EFEMP2
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,NSUN4_Adipose_Visceral_Omentum,Wald ratio,1,-0.147289723,0.033055119,8.35E-06,-0.212077757,-0.082501689,0.863043897,0.808901797,0.920809882,3.41E-05,NSUN4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Thyroid,Wald ratio,1,0.035843448,0.008692573,3.73E-05,0.018806005,0.05288089,1.036493568,1.018983952,1.05430406,0.000117935,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SSBP4_Stomach,Wald ratio,1,0.353934387,0.033087351,1.05E-26,0.28908318,0.418785594,1.424661707,1.335202786,1.520114398,9.93E-25,SSBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Esophagus_Muscularis,Wald ratio,1,0.038650902,0.009321688,3.38E-05,0.020380393,0.05692141,1.039407565,1.020589491,1.058572614,0.00011261,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Cells_EBV-transformed_lymphocytes,Wald ratio,1,-0.042655546,0.006229613,7.53E-12,-0.054865587,-0.030445504,0.958241404,0.946612376,0.970013293,7.44E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Cells_EBV-transformed_lymphocytes,Wald ratio,1,-0.055548668,0.016211629,0.00061148,-0.08732346,-0.023773876,0.945965984,0.916380635,0.976506496,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Lung,Wald ratio,1,0.195774846,0.039666799,8.00E-07,0.11802792,0.273521772,1.21625303,1.125275529,1.31458598,4.17E-06,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,BABAM1_Lung,Wald ratio,1,-0.211342201,0.039722149,1.03E-07,-0.289197613,-0.13348679,0.809497009,0.748864206,0.875039028,6.42E-07,BABAM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,-0.096267069,0.02809511,0.00061148,-0.151333485,-0.041200653,0.908221426,0.859561,0.959636557,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,METTL10_Pituitary,Wald ratio,1,-0.029599186,0.01225444,0.015718602,-0.053617888,-0.005580483,0.97083458,0.947794201,0.994435059,0.032508057,METTL10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GRHL1_Heart_Atrial_Appendage,Wald ratio,1,-0.113208307,0.029007111,9.51E-05,-0.170062244,-0.05635437,0.89296463,0.843612305,0.945204124,0.000265019,GRHL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Minor_Salivary_Gland,Wald ratio,1,0.036218877,0.008735141,3.38E-05,0.019098001,0.053339753,1.036882772,1.019281534,1.054787952,0.00011261,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PSMD6_Pancreas,Wald ratio,1,-0.166896869,0.025746341,9.03E-11,-0.217359698,-0.116434041,0.846286885,0.80464049,0.890088804,6.67E-10,PSMD6
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Brain_Caudate_basal_ganglia,Wald ratio,1,-0.069201497,0.010003385,4.59E-12,-0.088808131,-0.049594863,0.933138637,0.915021121,0.951614881,5.10E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CDK5RAP3_Artery_Tibial,Wald ratio,1,0.067135529,0.020531739,0.001076078,0.02689332,0.107377738,1.069440409,1.027258209,1.113354732,0.002394415,CDK5RAP3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CDK5RAP3_Lung,Wald ratio,1,0.089339911,0.026930212,0.000908398,0.036556695,0.142123127,1.093452269,1.037233108,1.15271857,0.002092516,CDK5RAP3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,METTL10_Small_Intestine_Terminal_Ileum,Wald ratio,1,-0.056613719,0.01344847,2.56E-05,-0.082972719,-0.030254718,0.944959019,0.920376256,0.970198375,9.25E-05,METTL10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,BRI3_Brain_Cerebellum,Wald ratio,1,0.074262678,0.020886378,0.000377181,0.033325377,0.115199979,1.077089696,1.033886887,1.122097811,0.000992582,BRI3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Thyroid,Wald ratio,1,-0.049503966,0.007256605,8.98E-12,-0.063726913,-0.03528102,0.951701383,0.938261191,0.9653341,8.68E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ZNF283_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,-0.165199806,0.037434439,1.02E-05,-0.238571307,-0.091828306,0.847724306,0.787752514,0.912261766,4.13E-05,ZNF283
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Pancreas,Wald ratio,1,0.034849114,0.008530231,4.40E-05,0.018129861,0.051568366,1.03546346,1.018295205,1.052921168,0.00013553,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Testis,Wald ratio,1,0.050382089,0.012218411,3.73E-05,0.026434004,0.074330175,1.051672853,1.026786481,1.077162399,0.000117935,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Liver,Wald ratio,1,-0.109453853,0.016073643,9.79E-12,-0.140958193,-0.077949513,0.896323526,0.868525621,0.925011126,9.25E-11,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,STXBP4_Pituitary,Wald ratio,1,0.191367615,0.018135262,4.96E-26,0.155822502,0.226912729,1.210904517,1.168618757,1.254720362,4.22E-24,STXBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,STXBP4_Breast_Mammary_Tissue,Wald ratio,1,0.197427583,0.020211429,1.54E-22,0.157813182,0.237041984,1.218264839,1.17094742,1.267494331,4.68E-21,STXBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CDK5RAP3_Small_Intestine_Terminal_Ileum,Wald ratio,1,0.085566651,0.026168442,0.001076078,0.034276505,0.136856796,1.089334164,1.034870714,1.14666393,0.002394415,CDK5RAP3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,METTL10_Minor_Salivary_Gland,Wald ratio,1,-0.065220249,0.015623101,2.99E-05,-0.095841527,-0.03459897,0.936861098,0.908607994,0.965992731,0.000104847,METTL10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Colon_Transverse,Wald ratio,1,-0.051529221,0.007495159,6.20E-12,-0.066219733,-0.036838708,0.949775896,0.935925188,0.963831581,6.43E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CDK5RAP3_Artery_Coronary,Wald ratio,1,0.06135554,0.018764073,0.001076078,0.024577957,0.098133124,1.063276885,1.024882485,1.103109625,0.002394415,CDK5RAP3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Brain_Cerebellum,Wald ratio,1,0.030412706,0.007203009,2.42E-05,0.016294808,0.044530604,1.030879896,1.016428292,1.045536974,8.90E-05,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SSBP4_Colon_Sigmoid,Wald ratio,1,0.295934567,0.02890323,1.33E-24,0.239284235,0.352584898,1.344382186,1.270339561,1.422740438,6.27E-23,SSBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,TOM1L1_Nerve_Tibial,Wald ratio,1,0.153346666,0.015698694,1.54E-22,0.122577225,0.184116107,1.165729027,1.130406412,1.202155393,4.68E-21,TOM1L1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Uterus,Wald ratio,1,0.044750333,0.011612428,0.000116366,0.021989974,0.067510692,1.045766734,1.022233535,1.069841698,0.000318042,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,METTL10_Stomach,Wald ratio,1,-0.063710499,0.015740241,5.17E-05,-0.094561372,-0.032859627,0.938276592,0.909771898,0.967674385,0.000151134,METTL10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PARK7_Breast_Mammary_Tissue,Wald ratio,1,-0.120846399,0.050550128,0.016819723,-0.219924649,-0.021768149,0.886170066,0.802579271,0.978467068,0.033718783,PARK7
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PARK7_Stomach,Wald ratio,1,-0.093235832,0.039000609,0.016819723,-0.169677026,-0.016794637,0.910978637,0.843937342,0.983345606,0.033718783,PARK7
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MUC1_Adipose_Subcutaneous,Wald ratio,1,0.249341645,0.0420014,2.91E-09,0.167018901,0.331664389,1.28318035,1.181776601,1.393285168,1.95E-08,MUC1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GATAD2A_Esophagus_Mucosa,Wald ratio,1,0.189048283,0.062143899,0.002349297,0.06724624,0.310850325,1.208099281,1.069558814,1.364584961,0.00518676,GATAD2A
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GCAT_Esophagus_Muscularis,Wald ratio,1,-0.081851103,0.020538284,6.74E-05,-0.122106141,-0.041596066,0.921409143,0.885054423,0.959257179,0.000189066,GCAT
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,EFEMP2_Brain_Cerebellar_Hemisphere,Wald ratio,1,0.083210118,0.013228275,3.17E-10,0.057282699,0.109137538,1.086770135,1.058955134,1.115315738,2.30E-09,EFEMP2
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Brain_Nucleus_accumbens_basal_ganglia,Wald ratio,1,-0.064593402,0.009414423,6.83E-12,-0.08304567,-0.046141133,0.937448551,0.920309115,0.954907184,6.91E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Small_Intestine_Terminal_Ileum,Wald ratio,1,-0.174956054,0.026057285,1.89E-11,-0.226028332,-0.123883776,0.839493912,0.797695501,0.883482517,1.46E-10,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Cells_EBV-transformed_lymphocytes,Wald ratio,1,0.033275094,0.007950686,2.85E-05,0.017691749,0.048858439,1.033834902,1.017849175,1.050071691,0.000101762,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,TOM1L1_Heart_Left_Ventricle,Wald ratio,1,0.260035827,0.030226387,7.77E-18,0.200792109,0.319279545,1.296976553,1.222370626,1.376135963,1.69E-16,TOM1L1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Colon_Transverse,Wald ratio,1,0.039175209,0.009500575,3.73E-05,0.020554083,0.057796336,1.039952677,1.020766773,1.059499192,0.000117935,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Lung,Wald ratio,1,-0.078538047,0.01164211,1.52E-11,-0.101356583,-0.05571951,0.924466886,0.903610763,0.945804387,1.22E-10,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,METTL10_Spleen,Wald ratio,1,-0.055034033,0.013073218,2.56E-05,-0.080657541,-0.029410524,0.946452937,0.922509559,0.971017756,9.25E-05,METTL10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Brain_Hippocampus,Wald ratio,1,-0.058564933,0.017091912,0.00061148,-0.09206508,-0.025064786,0.943116999,0.912045792,0.975246728,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,STXBP4_Ovary,Wald ratio,1,0.1310744,0.01347859,2.37E-22,0.104656364,0.157492435,1.140052598,1.110328996,1.170571903,6.29E-21,STXBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Lung,Wald ratio,1,0.03485243,0.008376994,3.18E-05,0.018433523,0.051271338,1.035466894,1.018604469,1.052608467,0.000111081,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,TOM1L1_Brain_Hypothalamus,Wald ratio,1,0.161704312,0.017710472,6.82E-20,0.126991786,0.196416838,1.175512605,1.135407692,1.217034105,1.66E-18,TOM1L1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PARK7_Whole_Blood,Wald ratio,1,-0.187992243,0.041061464,4.69E-06,-0.268472711,-0.107511774,0.828621135,0.764546286,0.898065948,2.06E-05,PARK7
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Brain_Cerebellar_Hemisphere,Wald ratio,1,0.057423464,0.006948035,1.40E-16,0.043805316,0.071041613,1.059104208,1.044778933,1.073625901,2.71E-15,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Spleen,Wald ratio,1,0.037689955,0.009225601,4.40E-05,0.019607777,0.055772132,1.038409229,1.019801272,1.057356719,0.00013553,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MAN2C1_Ovary,Wald ratio,1,-0.049186448,0.009810039,5.33E-07,-0.068414125,-0.029958771,0.952003614,0.933873653,0.970485545,2.85E-06,MAN2C1
